ParticipantID,Age,HomeSize,MonthlyElectricityConsumption,MonthlyWaterConsumption,Rating,Location_Suburban,Location_Urban,DietType_Mostly Animal-Based,DietType_Mostly Plant-Based,TransportationMode_Car,TransportationMode_Public Transit,TransportationMode_Walk,EnergySource_Non-Renewable,EnergySource_Renewable,HomeType_House,HomeType_Other,Gender_Male,Gender_Non-Binary,Gender_Prefer not to say,LocalFoodFrequency_Often,LocalFoodFrequency_Rarely,LocalFoodFrequency_Sometimes,ClothingFrequency_Often,ClothingFrequency_Rarely,ClothingFrequency_Sometimes,SustainableBrands_True,EnvironmentalAwareness_2,EnvironmentalAwareness_3,EnvironmentalAwareness_4,EnvironmentalAwareness_5,CommunityInvolvement_Low,CommunityInvolvement_Moderate,UsingPlasticProducts_Often,UsingPlasticProducts_Rarely,UsingPlasticProducts_Sometimes,DisposalMethods_Composting,DisposalMethods_Landfill,DisposalMethods_Recycling,PhysicalActivities_Low,PhysicalActivities_Moderate
358,0.06366037895622065,-1.1035052658774778,-0.15755810037431078,-0.10178429959616007,5,True,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
359,-0.7422557926925111,-1.142222340584993,0.6898890298012866,-2.1134215065578092,4,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
360,1.2725346364293182,-1.3581444879922895,0.1747741075376882,0.2578745265164468,1,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
361,1.2725346364293182,-1.0498970085901491,-1.2957959124729073,-1.6442302197654537,5,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True
362,-0.6079364307510557,-0.9516152035633796,1.0886876792956854,0.8799208144066601,1,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
363,-1.7496510072534257,1.2388777539271938,-1.2459460812861074,0.2660485907462788,5,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False
364,0.06366037895622065,-0.2576860953440681,-1.403803880044307,-1.5575851389292348,5,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
365,-0.8094154736632387,-0.7907904317013932,-0.3486491199237102,-0.11404539594090804,4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
366,1.4068539983707735,0.5330356996440314,0.897596659746286,1.1120642385338881,1,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
367,-1.0780541975461493,-0.9888431600129135,-0.09939996398971096,0.049435888655731466,3,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True
368,1.2053749554585906,-0.4229782219799985,-1.1794796397037077,-0.9314518189241056,4,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
369,0.93673623157568,-0.10132867825602584,-1.8524523607255057,-0.6584380736477176,5,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False
370,-1.6824913262826982,-0.11026338780391397,-1.752752698351906,-0.011869593068008347,5,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
371,-0.27213802589741753,-0.17429547289711225,1.238237172856085,0.8823730336756097,5,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
372,-1.4138526023997875,0.19947320985620787,-1.0050052305499082,-1.3524161267604522,5,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
373,-0.40645738783887286,-0.685063035384717,-1.686286256769506,0.40745990192237197,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
374,-0.5407767497803281,1.545636115071353,-1.2210211656927075,0.6199855718980033,5,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True
375,1.8098120841951393,-0.12664368864170888,-1.3622623540553072,0.4099121211913216,3,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
376,-1.5481719643412428,-1.5725775171416045,0.2661654647134879,0.5513234323674148,4,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
377,1.339694317400046,1.2761057103767275,0.2080073283288881,-1.8052592850931437,5,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
378,-1.1452138785168768,-0.869713699374405,-0.2489494575501105,-1.6188906206529747,4,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False
379,1.5411733603122288,1.349072505017814,0.565264451834287,-0.24646523646418603,4,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
380,1.0038959125464078,-1.024581998204466,1.5207195495812842,1.293528464436158,3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False
381,1.474013679341501,0.5940895482212669,-0.8637640421873086,-2.064377121178817,5,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
382,1.0038959125464078,-1.0424514173002422,-0.7889892954071088,-0.09606245463527768,5,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
383,0.93673623157568,0.37370004604002643,-1.3041042176707074,-1.9172439650418418,3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
384,1.2053749554585906,0.17713643598648754,-1.1130131981213078,-0.004512935261159569,4,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
385,-0.5407767497803281,0.799587867822694,0.08338275036188848,1.2240489184825862,4,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
386,0.8024168696342248,0.5836657204153974,0.540339536240887,-0.9494347602297358,2,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False
387,1.9441314461365946,0.20989703766207737,0.7065056401968866,0.651864422394348,5,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
388,0.8024168696342248,0.21436439243602143,-0.05785843800071109,-1.8117985364770093,5,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True
389,-0.13781866395596226,0.8993587911074448,-0.20740793156111065,-0.8668767115084329,5,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
390,-0.0034993020145069886,0.25754882191748074,0.05845783476848856,-2.1265000093255404,4,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
391,-1.481012283370515,0.25903794017546206,0.5984976726254869,1.5158630114875877,5,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
392,0.3322991028391312,-0.6299656598394069,-1.9272271075057055,-0.3175795952637242,5,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False
393,1.474013679341501,0.5389921726759568,-1.3788789644509072,-1.7758326538657485,5,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
394,-1.2123735594876046,1.5009625673319122,0.39079004268048756,-0.7614312829436004,5,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
395,0.26513942186840356,-0.8414204524727593,0.6234225882188869,-1.342607249684654,2,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
396,-1.6824913262826982,-0.7878121951854306,0.9308298805374859,-0.9764091721881814,2,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
397,0.26513942186840356,-1.271775629029371,1.3794783612186845,0.5815674700177931,2,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
398,0.4666184647805865,-1.015647288656578,-1.9687686334947052,-1.6131687756920923,5,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
399,-1.5481719643412428,2.108522816588305,-0.8471474317917087,0.9592092374360303,5,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
400,-0.943734835604694,0.6804584071841856,0.5569561466364871,-1.4104519827922593,5,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
401,1.0038959125464078,1.8702638953112882,-1.5865865943959065,-0.3175795952637242,1,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
402,-1.7496510072534257,-1.636609602234803,1.3213202248340847,-0.9396258831539375,3,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
403,-1.34669292142906,1.6885914678375629,1.6785773483394837,0.24724824301766526,5,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
404,1.2053749554585906,-0.8339748611828526,-0.5314318342753096,-0.16227237489691668,5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
405,-1.2795332404583322,-0.2576860953440681,-1.403803880044307,-1.5575851389292348,5,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
406,-0.47361706880960047,1.3967242892732172,0.897596659746286,1.1120642385338881,4,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
407,-1.0108945165754217,0.5330356996440314,0.897596659746286,1.1120642385338881,1,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
408,-0.8765751546339663,-0.9888431600129135,-0.09939996398971096,0.049435888655731466,3,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True
409,1.2053749554585906,-0.4229782219799985,-1.1794796397037077,-0.9314518189241056,4,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
410,-1.2123735594876046,-1.4162201000535624,0.897596659746286,1.1120642385338881,2,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False
411,0.26513942186840356,-0.47658647926732733,-0.09939996398971096,0.049435888655731466,5,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
412,-1.481012283370515,0.9008479093654261,0.897596659746286,1.1120642385338881,3,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
413,1.0038959125464078,-1.0856358467817016,0.897596659746286,1.1120642385338881,1,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
414,-0.6079364307510557,-0.2576860953440681,-1.1794796397037077,-0.9314518189241056,4,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False
415,-0.20497834492668993,1.2314321626372868,0.897596659746286,1.1120642385338881,2,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False
416,0.5337781457513141,0.0728981579277927,-0.09939996398971096,0.049435888655731466,5,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
417,-1.0780541975461493,-1.250927973417632,0.897596659746286,1.1120642385338881,3,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False
418,1.4068539983707735,-0.7907904317013932,0.897596659746286,1.1120642385338881,1,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
419,0.93673623157568,0.711729890601794,0.7978969973726863,-0.8562504280096513,4,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True
420,0.13082005992694828,-1.3834594983779724,-0.7059062434291091,-1.243701072503687,5,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False
421,-0.3392977068681452,-0.23386020321636644,1.6951939587350835,-0.07235766836876496,3,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
422,1.339694317400046,1.3520507415337766,1.553952770372484,-1.1235423283251569,4,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
423,0.6009378267220418,2.0519363227850134,-0.747447769418109,-0.9347214446160383,5,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
424,1.2725346364293182,1.9968389472397035,-1.1711713345059076,0.709900278426155,3,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
425,-1.34669292142906,1.4950060942999868,1.6536524327460838,0.6731169893919111,5,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
426,1.4068539983707735,1.8553727127314747,-0.722522853824709,1.2771803359764942,5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
427,0.8695765506049523,2.1561746008437086,1.0720710689000854,0.531705678215818,5,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
428,-0.8094154736632387,1.7824059180903884,0.016916308779488683,-1.587829176579613,5,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True
429,-1.5481719643412428,0.665567224604372,-0.4649653926929099,1.4946104444900246,4,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False
430,1.474013679341501,0.10416964134540116,0.29109038030688783,0.7940931399934243,5,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
431,-0.3392977068681452,-0.9918213965288761,0.7563554713836864,-0.7835012563641468,3,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
432,1.474013679341501,1.4771366752042105,0.7480471661858865,0.31918000824018666,5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
433,1.0710555935171353,-0.33958759953304263,0.3409402114936877,-1.2657710459242333,5,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
434,-0.5407767497803281,-0.7118671640283815,0.7563554713836864,0.6812910536217431,1,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False
435,-0.8765751546339663,-0.4840320705572341,-1.5699699840003065,-0.9984791456087277,4,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
436,-0.13781866395596226,1.5232993412016325,-0.13263318478091085,0.7131699041180879,4,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True
437,-1.5481719643412428,0.7042842993118872,1.1219209000868853,0.013470006044470776,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False
438,-0.8094154736632387,1.3133336668262614,1.0803793740978855,0.5864719085556922,5,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
439,1.0710555935171353,1.5739293619729986,0.35755682188928767,-0.6911343305670454,5,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
440,0.06366037895622065,-0.4274455767539426,-0.14094148997871084,0.18594276129392545,3,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False
441,0.8024168696342248,-1.2315694360638743,1.6536524327460838,0.6714821765459448,4,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
442,0.6009378267220418,0.8115008138865448,0.44063987386728737,-1.0205491190292741,5,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
443,-1.5481719643412428,0.16969084469658077,-0.8388391265939087,-1.4227130791370073,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
444,-0.5407767497803281,-1.2658191559974454,1.246545478053885,1.2248663249055696,4,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
445,-1.5481719643412428,1.1257047663206108,-1.403803880044307,-0.9600610437285174,5,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
446,0.8695765506049523,-0.23534932147434778,0.4738730946584873,0.5603149030202299,3,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
447,-0.6750961117217834,2.020664839367405,1.1053042896912855,0.5554104644823307,5,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
448,-1.34669292142906,-0.9843758052389694,1.6951939587350835,0.44097356526468307,5,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False
449,-0.5407767497803281,0.43177565810129925,1.7035022639328836,-1.30582396065041,1,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
450,1.2053749554585906,1.637961447066197,0.5320312310430871,-1.5518632939683525,5,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
451,-0.6079364307510557,0.1786255542444689,1.3296285300318846,-0.34537141364515295,5,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False
452,0.93673623157568,-0.4229782219799985,-0.049550132802911116,1.4300353370743522,1,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
453,-0.8094154736632387,0.4943186249365162,0.8726717441528861,0.7654839151890125,5,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
454,0.7352571886634971,-0.9635281496272304,0.7729720817792863,-0.8775029950072145,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
455,1.7426524032244117,1.3818331066934038,-0.3154158991325103,-2.000619420186128,5,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
456,1.1382152744878629,1.6528526296460104,1.3628617508230847,-0.7467179673299029,5,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
457,0.93673623157568,-0.2591752136020495,0.29109038030688783,1.4169568343066208,1,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
458,-1.5481719643412428,1.9968389472397035,0.3243236010980877,0.5913763470935914,4,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
459,0.93673623157568,-0.23386020321636644,-0.5480484446709096,-1.339337623992721,5,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
460,-0.13781866395596226,1.3922569344992732,1.6453441275482836,-1.5118103792421758,4,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
461,-1.2123735594876046,0.6476978055085958,-1.121321503319108,0.033905166619050714,2,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
462,-0.07065898298523463,0.43177565810129925,0.23293224392228803,-2.0692815597167167,4,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
463,0.93673623157568,-1.0275602347204287,1.1717707312736851,0.7295180325777518,2,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False
464,1.6083330412829564,-0.9933105147868575,-0.7391394642203091,0.6731169893919111,3,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
465,-1.1452138785168768,1.39970252578918,1.6785773483394837,1.16110862391288,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
466,0.3994587838098589,1.1956933244457344,1.213312257262685,-0.6772384213763312,5,False,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
467,-1.6824913262826982,-1.603849000559213,-1.1379381137147078,-0.7990319784008275,4,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
468,0.13082005992694828,0.6089807308010805,0.4987980102518872,0.5603149030202299,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
469,-0.5407767497803281,-1.003734342592727,-1.5533533736047065,-0.14919387212918553,5,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True
470,-1.2123735594876046,1.2522798182490258,0.016916308779488683,1.4741752839154447,2,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
471,0.06366037895622065,-0.2576860953440681,-1.403803880044307,-1.5575851389292348,5,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
472,-0.8094154736632387,1.3967242892732172,0.897596659746286,1.1120642385338881,4,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
473,-1.0108945165754217,0.5330356996440314,0.897596659746286,1.1120642385338881,1,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
474,-0.8765751546339663,-0.9888431600129135,-0.09939996398971096,0.049435888655731466,3,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True
475,1.2053749554585906,-0.4229782219799985,-1.1794796397037077,-0.9314518189241056,4,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
476,-1.2123735594876046,-1.4162201000535624,0.897596659746286,1.1120642385338881,2,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False
477,0.26513942186840356,-0.47658647926732733,-0.09939996398971096,0.049435888655731466,5,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
478,-1.481012283370515,0.9008479093654261,0.897596659746286,1.1120642385338881,3,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
